gx,gy,gz,ax,ay,az,label
-32816796,-49549616,-345038168,40283204,-14477539,12177734,10
100,-4553435,-79694652,207519532,-2841797,8208008,10
-7798473,-7948092,-24145038,-4321289,-26367188,11403808,10
-4127481,-6548092,4274809,64697268,0,9902344,10
-18396946,-3610687,-2038168,-1315918,17333984,907959,0
-2357252,-920,-1693893,27368164,-33520508,5698242,10
-4351145,16717557,-114503816,-119384768,30517578,8947754,0
-229007632,13740458,-15267176,-14208984,18066406,89331052,0
61068704,7099237,-122137408,-12670898,22460938,89697268,0
-2019084,-11648855,33687024,-13061524,1784668,6447754,1
-29007636,20458016,-32824428,-12451172,175781252,89501952,0
11833588,2361832,-47564884,8862305,97753908,4182129,1
8183969,5720611,-19305344,-9667969,40722656,6262207,1
-244274816,778625968,-1908397,-13061524,16601562,89990232,0
-4576336,-4510687,-39847328,37353516,-38110352,4272461,10
-129771,2480916,-221374052,-13208008,1586914,9033203,0
-9331298,-55755724,-2501374,-27514648,8210449,12573242,1
15473283,-171755732,-37809164,-1628418,3737793,890625,1
-13740458,45038168,-16030534,-13842774,26123046,8979492,0
-6983206,-759313,-59389316,-26611328,-8911133,8654785,10
362595432,-3740458,22671756,-1081543,38085936,91967776,0
-59847324,-9160305,42366412,-8276367,-33691408,9289551,1
-45801528,-21374046,-99236648,-12915039,21972656,900634736,0
3923664,19389312,-14198474,42333984,-19335938,23486328,10
-38374048,-6851908,-19259542,3881836,-27075196,10339356,10
-45801528,-370229,-32061068,-12060547,28564454,891601536,0
23267176,-689313,14893129,-11791992,-18823242,1427002,10
20389312,6732825,2006107,21801758,-34936524,7089844,10
-35221376,-4493893,-60610684,32128906,7080078,422607432,10
-15267176,55725192,91603052,-13256836,28320312,8989258,0
9122137,11564885,-12045801,-16723633,342041032,6296387,1
9908397,10946565,11679389,-15844726,1171875,14196777,10
1667939,25473282,-40610684,9765625,-1105957,12253418,10
-4114504,23816792,-473282468,-14331054,732421868,9250488,0
-9030535,-31656488,3279389,-13256836,-2055664,13132324,1
-343511468,13053435,-129771,-10791016,28808594,90527348,0
62099236,7871756,53129772,-23925782,-2368164,14772949,10
-9757252,-818855,15053435,-12670898,-25390624,182617184,10
-6474809,-9848855,-19007634,26464844,-2763672,5656738,10
18053434,40007632,97786252,3959961,-246826168,4099121,10
4123664,890687,14358779,35473632,-39819336,34057616,10
971145,-26312976,-4420611,7470703,-6542969,7067871,1
99236648,5038168,15267176,-125,214843736,89941408,0
-7099237,9106871,-171755732,-95458984,36865236,8955078,0
45801528,-83206104,-9541985,-11694336,29785156,8935547,0
24244274,25923664,-78221376,3515625,359130836,7858887,1
-15267176,99236643,-53435112,-13330078,18310546,8996582,0
-20076336,16183206,-4961832,-10571289,5126953,8664551,0
9160305,11877863,29366414,-114990232,-8056641,8071289,1
61068704,14885496,-6870229,-1352539,19042968,89746092,0
-38244276,-6494656,64732824,-4736328,-15454102,13530274,10
71603052,-1129771,45480916,-9033203,-3857422,11152344,1
122137408,12519084,412213736,-13085938,18310546,8925781,0
-53732828,-8979389,-1038168,75683592,-12988281,10786133,10
48648852,-40717556,-26305344,-78125,-52734376,71972652,1
-70229008,27251908,-45038168,-12866211,26611328,8925781,0
-16793894,9694657,0,-11230469,3540039,8979492,0
-4415267,-51221376,-8664123,32543944,-14379883,5654297,10
11282443,29374046,21770992,-5029297,-3708496,954834,10
26717558,11221374,-236641232,-11743164,234375,89746092,0
-19549618,-1221374,-185572516,-12841797,-21728516,13979492,10
-16076336,-6159542,13938931,-11621094,-1459961,13552246,10
3783206,33244276,-363358768,-15136719,30273438,15202637,10
-18305344,-86145032,-1908397,208007816,-23657226,5891113,10
-7099237,9106871,-171755732,-95458984,36865236,8955078,0
-22389312,-623969468,-3221374,19555664,-1887207,6887207,10
-83206104,-8244275,1519084,-11206055,3491211,8913574,0
22900764,8549618,-8396947,-12988281,2368164,8952637,0
24580152,-2193893,-38664124,-24902344,-2277832,8234863,1
2832061,-46183204,-530229,16137696,-17700196,8977051,1
53435112,11145039,15267176,-12182617,21240234,9020996,0
8312977,5944275,-10877863,36083984,-20117188,5439453,10
-7925191,-811145,-3740458,2590332,-12915039,65112304,10
-30480917,-5664122,12717557,-16333008,-1262207,13381348,10
48709924,59282444,13389313,1459961,-6640625,8718262,10
-61068704,71755732,-14503818,-13574219,1953125,8984375,0
-4512214,-69816792,-14351145,11645508,-11254883,7937012,10
-12549619,3593893,-24580152,21582031,12841797,10161133,10
79770992,-11076336,15725191,-26123046,3623047,1059082,1
33816792,-4854962,-41137404,-1586914,91552732,9614258,1
-61068704,740458,6870229,-12719726,18310546,89697268,0
-32816796,-49549616,-345038168,40283204,-14477539,12177734,10
-18053434,53435116,-50290076,-11694336,-28198242,858398464,1
53435112,11145039,15267176,-12182617,21240234,9020996,0
-7099237,9106871,-171755732,-95458984,36865236,8955078,0
74656488,12137404,38687024,-2121582,-5126953,93237304,1
396946584,732824436,-343511468,-1159668,36132812,8989258,0
-8151908,6565649,14480916,-27563476,3618164,84765624,0
4449618,6632061,-14961832,1706543,-239257808,87939452,10
-15267176,9389313,-45801528,-13476562,17089844,9055176,0
3816794,16793894,8396947,-118896488,23925782,8894043,0
13322138,10525191,30450382,-114990232,-7543945,1911377,10
-61068704,12061069,-2351145,-13085938,21972656,8852539,0
71603052,-1129771,45480916,-9033203,-3857422,11152344,1
-7633588,8854962,22900764,-14086914,2368164,90600584,0
-7099237,9106871,-171755732,-95458984,36865236,8955078,0
-1459542,1121374,-70,2692871,-13208008,32739258,10
-35351148,-20549618,13954199,45532228,-11767578,140625,10
-19732824,-429771,9641221,-10180664,-366210936,1418457,10
-732824436,5801527,-6870229,-13232422,234375,8972168,0
4708397,75061064,16206106,33154296,-3713379,413574216,10
-129771,10839695,7633588,-13891602,2319336,90356448,0
19140458,2389313,246351152,-5407715,-20,1999939,1
-3446565,-3617557,-18534352,6689453,-461425784,12346192,10
-8396947,6183206,-206106868,-13964844,14892578,89819336,0
-10885496,28396948,-9236641,-119384768,230957032,7937012,1
-21374046,9847328,45801528,-13549804,17822266,89697268,0
710687,123862592,59923664,-795898436,-15429688,14128418,10
1908397,7480916,-53435112,-12133789,24658204,90234376,0
-2074809,1889313,127786252,3166504,-20922852,6491699,10
5264122,29282442,12335877,4638672,-7470703,13696289,10
55419844,-5412214,-47099236,-14501953,24169922,91748052,0
49770992,-19022902,-16160305,2722168,43701172,98461912,10
-396946584,-26717558,-15267176,-119384768,21728516,9067383,0
1167939,-18091604,14198474,-11401367,2709961,91552732,0
-7925191,-811145,-3740458,2590332,-12915039,65112304,10
-9141222,-16031298,13152672,56396484,-44311524,11323242,10
-7778626,-149007632,-20862594,-9667969,-83496092,9172363,1
-32824428,11450381,7633588,-12036133,19042968,9016113,0
7236641,-7287023,-10274809,28881836,-11767578,1328125,10
-51389312,-108091608,-23312976,1418457,-39868164,7956543,10
7064886,5051145,18465648,-9033203,-2043457,16311035,10
-24206106,-13740458,1980916,34936524,-1953125,7006836,10
5020611,-11770992,18770992,12963867,63500976,961181632,1
-9568702,-176442752,-17206106,19799804,-32763672,75634768,10
54198476,3820611,15351145,50878908,-32885742,14257812,10
-91603052,977099264,-6870229,-13574219,20263672,88916016,0
-4038168,-32870228,48312976,-2055664,43359376,6965332,1
42824424,7564886,16503816,484375,-29077148,14624024,10
7325191,13882444,-50458016,7446289,-16015625,7807617,10
-15267176,9465649,-91603052,-12866211,234375,8967285,0
-12549619,3593893,-24580152,21582031,12841797,10161133,10
390,38091604,71221376,253906252,-17089844,11132812,10
5970229,7019847,-4249618,-5810547,-20092774,7783203,1
-7570992,-13954199,-6608397,-18554688,1850586,10651856,1
24244274,25923664,-78221376,3515625,359130836,7858887,1
-6870229,10229008,7633588,-13574219,25146484,891601536,0
-15267176,77099232,-17557252,-13183594,1928711,8925781,0
-53732828,-8979389,-1038168,75683592,-12988281,10786133,10
-122137408,10534351,-91603052,-13671875,18798828,89746092,0
-35351148,-3270229,-15488549,32885742,-44677736,2705078,10
-64854968,-10319847,-21755726,146484368,-2998047,85595704,10
2091603,-4587786,5801527,-119628904,2709961,89086916,0
-7633588,15496184,610687,-15185547,48828124,92749024,0
11282443,53969464,12343512,-45410156,-6640625,12641602,10
15770992,-8267176,-97786252,35546876,-24267578,6010742,10
53435112,9389313,-91603052,-13964844,1586914,8952637,0
-16030534,55725192,-27480916,-13769531,22216796,8930664,0
8232061,2287023,-35419848,-690918,-21679688,15112305,10
-58374048,-63419844,-57099236,-61279296,-6713867,13859863,10
29343512,5308397,5008397,-13793946,-3203125,9538574,1
-33091604,-6458778,2793893,33984376,-2998047,6813965,10
-16030534,78625952,-61068704,-119628904,25878906,891601536,0
-10687023,473282468,7633588,-119384768,2368164,9020996,0
-21068702,-15893129,-21145038,41992188,-16333008,33203124,10
-32061068,9160305,-13740458,-12011719,17089844,892334,0
-22900764,45038168,-1908397,-13549804,20751954,900634736,0
-47419844,-55312976,-17587786,4519043,-29858398,13427734,10
3383206,-13755725,18213742,-40527344,9106445,13813476,10
-114503816,29007636,221374052,-12475586,1977539,89990232,0
-183206116,10229008,7633588,-13647461,1928711,89208984,0
-6183206,1038168,221374052,-12817383,20263672,8967285,0
6934351,8147328,-26335878,-122558592,37109376,16333008,10
6934351,8147328,-26335878,-122558592,37109376,16333008,10
-14503818,15877863,-99236648,-12402344,21240234,8925781,0
-24854962,-23984734,-40458016,-13671875,51757812,13728027,10
8232061,2287023,-35419848,-690918,-21679688,15112305,10
-16030534,488549632,-15267176,-123046872,29541016,8967285,0
-114503816,8396947,-7633588,-1274414,20507812,90649416,0
-61068704,1908397,-14656489,-13696289,1953125,8898926,0
-27015266,-1710687,-10709924,-4345703,-14233398,12966308,10
-3312977,-358778632,-4778626,-11254883,397949216,87475584,0
-7361069,-9696947,30648856,-36132812,-8984375,1510498,10
-32824428,11450381,7633588,-12036133,19042968,9016113,0
-61816796,-8480916,-5183206,2578125,-208007816,6274414,10
22900764,6946565,53435112,-12084961,2734375,904785136,0
1832061,4274809,-53435112,-1159668,23925782,8930664,0
-4091603,-46541984,-25396946,33618164,-47851564,5595703,10
-4152672,-9315267,-69694652,107421868,-14086914,11945801,10
-221374052,473282468,-122137408,-12182617,29052734,8979492,0
-3291603,-62778624,3053435,12451172,-637207,97998052,10
-17725192,-54335876,-44732824,871582,-2512207,921875,10
516030536,5035878,740458,-11279297,-9814453,16108398,10
-13740458,45038168,-16030534,-13842774,26123046,8979492,0
5264122,29282442,12335877,4638672,-7470703,13696289,10
45801528,9847328,-3129771,-11816406,21972656,8996582,0
-27267176,-10183207,5221374,31152344,-1394043,61157224,10
-229007632,6183206,15267176,-13989258,1928711,900634736,0
11717557,9732824,4017557,-43945312,-22583008,10437012,1
32221376,32267172,4854962,-14941406,-190917968,16008301,10
-7547328,-11932825,-2532061,17895508,5859375,7258301,10
-4152672,-9315267,-69694652,107421868,-14086914,11945801,10
0,0,0,0,0,0,0
-15320611,3572519,-50229008,49780272,-31591796,5444336,10
-10687023,8167939,-61068704,-12475586,28320312,9042969,0
-26671754,-25496184,5893893,-2734375,27539062,5522461,1
22900764,8549618,-8396947,-12988281,2368164,8952637,0
22900764,8549618,-8396947,-12988281,2368164,8952637,0
-15267176,9465649,-91603052,-12866211,234375,8967285,0
72748092,53511452,-14045801,-6347656,-390625,14226074,10
2948855,5517557,-24122138,-6323242,-366210936,13447266,10
-396946584,10305344,-32824428,-13647461,2734375,90600584,0
24503818,-8503817,-366412232,-1274414,7910156,13835449,10
-51603056,49923664,16183206,-1303711,30761718,9094238,0
-2357252,-920,-1693893,27368164,-33520508,5698242,10
-6183206,1038168,221374052,-12817383,20263672,8967285,0
-10687023,8778626,-91603052,-1352539,20507812,8979492,0
-2977099,14351145,15267176,-115234376,234375,9057617,0
-7633588,77099232,7633588,-13720703,17333984,90600584,0
28114504,69938936,45648856,33569336,-32543944,5102539,10
-122137408,55725192,-129771,-13110352,17333984,9055176,0
15267176,12290076,45038168,-12524414,25146484,9042969,0
-37076336,-6635878,-18351144,239257808,-123291016,59936524,10
-15267176,8854962,-129771,-13085938,16357422,89697268,0
-61068704,12061069,-2351145,-13085938,21972656,8852539,0
11282443,29374046,21770992,-5029297,-3708496,954834,10
19603054,234427484,3850382,-33691408,-28222656,952148432,1
22259542,9846565,19694656,191894532,43945312,6152344,10
33816792,-4854962,-41137404,-1586914,91552732,9614258,1
7739695,5710687,14282443,-9790039,-20458984,13300781,10
-3816794,11068702,-61068704,-12548828,25146484,8977051,0
13488549,8244275,-320229,-14794922,175537108,90722652,1
-6183206,1038168,221374052,-12817383,20263672,8967285,0
-37748092,-17969466,-9801527,-8276367,-25805664,10544434,1
-36648852,15977099,42015268,45410156,4716797,93774416,1
-81778624,-108183208,-58015264,-78125,17919922,945068336,10
-14503818,5038168,-7633588,-13208008,25878906,90405272,0
33816792,-4854962,-41137404,-1586914,91552732,9614258,1
4123664,890687,14358779,35473632,-39819336,34057616,10
-24137406,43053436,-38351148,3269043,-6335449,-15380859,10
-15267176,55725192,91603052,-13256836,28320312,8989258,0
15267176,5801527,-244274816,-140625,24414062,9020996,0
-61068704,12061069,-2351145,-13085938,21972656,8852539,0
-27267176,-10183207,5221374,31152344,-1394043,61157224,10
22671756,-20839694,8206107,-14575196,6040039,917968736,1
-194656492,10587787,60152676,-50048828,5515137,10234375,1
-10175572,-59007636,14572519,-25073242,-222656252,8935547,1
-61068704,-5954198,6870229,-1315918,234375,8972168,0
-42755724,429771,6082443,-2902832,396484384,85595704,1
7633588,8091603,61068704,-14086914,17089844,9033203,0
36755724,26778626,90175576,-19482422,-78344728,13041992,1
-30534352,9694657,7633588,-1340332,22949218,90234376,0
-21068702,-15893129,-21145038,41992188,-16333008,33203124,10
6870229,7099237,6870229,-12939453,26367188,90405272,0
24244274,25923664,-78221376,3515625,359130836,7858887,1
-10458015,440458,2476336,-1887207,30273438,900634736,1
13754199,13054199,4289313,-64208984,-4650879,1999939,10
-8151908,6565649,14480916,-27563476,3618164,84765624,0
1908397,-129771,-91603052,-12597656,214843736,8979492,0
-114503816,10839695,14503818,-12573242,22460938,9020996,0
-122137408,793893168,-229007632,-13671875,24414062,898681664,0
-58778624,13206106,-32824428,-1237793,28320312,89501952,0
31755726,13091603,45648856,-12963867,-222167968,10073242,1
-7633588,2977099,-16793894,-12695312,28564454,8925781,0
1832061,4274809,-53435112,-1159668,23925782,8930664,0
25801528,-39847328,32366412,28808594,5102539,78344728,1
34671756,2819084,-3364122,-84228516,-78125,79052732,1
-221374052,10152671,1908397,-13012696,2319336,8886719,0
-244274816,778625968,-1908397,-13061524,16601562,89990232,0
-8387786,-94381672,-245190832,-175781252,-32470704,15166016,10
4412214,1648855,629771,-6689453,2685547,7536621,1
-7245038,-9734351,-72366416,-13134766,-795898436,15136719,10
24580152,-2193893,-38664124,-24902344,-2277832,8234863,1
-15267176,55725192,91603052,-13256836,28320312,8989258,0
-122137408,77099232,-259542,-13256836,21240234,89331052,0
1770229,1361832,40839696,-8520508,246093744,7084961,1
44503816,35755724,12374045,366210936,-3022461,5144043,10
-23587788,-35114504,-9694657,-12548828,24658204,8913574,0
54198476,3820611,15351145,50878908,-32885742,14257812,10
31175574,8992367,345038168,25195312,-1904297,4165039,10
-13740458,45038168,-16030534,-13842774,26123046,8979492,0
15267176,11526718,-8396947,-13183594,24902344,89746092,0
431145032,10439695,-16175574,28271484,-18017578,5480957,10
-65038168,-19038168,-2151145,-1274414,214843736,7697754,1
-5949618,-6327481,-52366416,15380859,-18676758,12248535,10
-2501374,51954196,19674046,-76171868,1078125,61694336,1
-3816794,6259542,53435112,-12036133,29296875,889648464,0
-8396947,1038168,-6870229,-13574219,175781252,8984375,0
7633588,77099232,-16793894,-13500976,18066406,89941408,0
-12683206,-57816796,-10007633,703125,-24121094,-38916016,10
-1278626,-13129771,77557256,37280272,-23706054,50512696,10
-24854962,-23984734,-40458016,-13671875,51757812,13728027,10
-19732824,-429771,9641221,-10180664,-366210936,1418457,10
8232061,2287023,-35419848,-690918,-21679688,15112305,10
-28244276,6946565,-17557252,-12353516,20996094,90185544,0
-91603052,83206104,-91603052,-13085938,2319336,88623048,0
